claim,headline,question,parts,label,part
شهادت امامان با آب انگور! / شایعه 0388,شهادت امام رضا با آب انار یا انگور مسموم توسط مأمون,0,0.0,Unrelated,
رسوایی نظام در آموزش و پرورش لالی! / شایعه 0387,حیرت وزیر آموزش و پرورش از صحبت‌های دانش‌آموز با غیرت شهرستان لالی,0,0.0,Unrelated,
رسوایی نظام در آموزش و پرورش لالی! / شایعه 0387,"""بازهم رسوایی دیگر در نظام جمهوری اسلامی این بار...",0,0.0,Unrelated,
رسوایی نظام در آموزش و پرورش لالی! / شایعه 0387,داستانی دردناک و رسوایی دیگر این بار در مدرسه!,0,0.0,Unrelated,
اعتراض دانشجویان دانشگاه آزاد علوم پزشکی تهران؛ ما شوهر می خواهیم! / شایعه 0386,تجمع دانشجویان بلاتکلیف دانشگاه آزاد,0,0.0,Unrelated,
بازداشت زائرین افغان اربعین در ایران! / شایعه 0385,زائرین افغانستان برای اربعین خدمات بهتری از ایران گرفتند,0,0.0,Unrelated,
بازداشت زائرین افغان اربعین در ایران! / شایعه 0385,دستگیری زائران ایرانی به جرم داشتن بی سیم و عکاسی از مراکز ممنوعه,0,0.0,Unrelated,
بازداشت زائرین افغان اربعین در ایران! / شایعه 0385,"عدم صدور ویزا به ""زائرین افغانستان"" از سوی دولت عراق",0,0.0,Unrelated,
ازدواج مرد 65ساله با کودک 12ساله پناهنده سوری / شایعه 0384,اضافه‌وزن؛ افسردگی به بار می‌آورد,0,0.0,Unrelated,
ازدواج مرد 65ساله با کودک 12ساله پناهنده سوری / شایعه 0384,ازدواج پیرمرد عرب با دختربچه سوری بی نتیجه ماند,0,0.0,Discuss,
مقایسه یارانه عربستان و ایران! / شایعه 0383,آیا عربستانی‌ها ۱۹۰ برابر یک شهروند ایرانی یارانه می‌گیرند؟!,0,0.0,Agree,
مقایسه یارانه عربستان و ایران! / شایعه 0383,‍تفاوت یارانه در ایران و عربستان سعودی! ,0,0.0,Agree,
مقایسه یارانه عربستان و ایران! / شایعه 0383,مقایسه یارانه عربستان و ایران! ,0,0.0,Agree,
مقایسه یارانه عربستان و ایران! / شایعه 0383,یارانه مردم عربستان چقدر است؟ ,0,0.0,Unrelated,
مقایسه یارانه عربستان و ایران! / شایعه 0383,مبلغ یارانه عربستان به کارمندان دولت,0,0.0,Unrelated,
مقایسه یارانه عربستان و ایران! / شایعه 0383,تفاوت یارانه در ایران و عربستان سعودی!,0,0.0,Agree,
مقایسه یارانه عربستان و ایران! / شایعه 0383,شهروندان عربستان هم یارانه نقدی می گیرند/ 30 درصد قیمت بنزین را مردم می دهند ,0,0.0,Unrelated,
مقایسه یارانه عربستان و ایران! / شایعه 0383,یارانه مردم عربستان اگر به واحد تومان حساب کنید در...,0,0.0,Unrelated,
مقایسه یارانه عربستان و ایران! / شایعه 0383,برنامه کاهش یارانه انرژی در عربستان بازبینی می‌شود,0,0.0,Unrelated,
ایام محسنیه و ادامه عزا تا 8 ربیع الاول! / شایعه 0382,دهه ی محسنیه و ادامه ی عزاداری تا ۸ ربیع الاول!!!!!,0,0.0,Agree,
ایام محسنیه و ادامه عزا تا 8 ربیع الاول! / شایعه 0382,«حلول ربیع مبارک نیست! ایام محسنیه و ادامه عزا تا 8 ربیع الاول!»,0,0.0,Agree,
ایام محسنیه و ادامه عزا تا 8 ربیع الاول! / شایعه 0382,آیا برگزاری «ایام محسنیه» بدعت است,0,0.0,Unrelated,
آنفولانزا دروغ است !/ شایعه 0381,"""انفولانزا دروغ است!!- شایعه یا واقعه؟ ",0,0.0,Agree,
آنفولانزا دروغ است !/ شایعه 0381,تفاوت آنفولانزا و سرماخوردگی و علایم آن‌ها ,0,0.0,Unrelated,
آنفولانزا دروغ است !/ شایعه 0381,شایعات واكسن آنفلوانزا دروغ است/رئیس جمهوری و وزیر بهداشت واكسن زدند,0,0.0,Unrelated,
آنفولانزا دروغ است !/ شایعه 0381,حقایقی درباره ی واکسن آنفلوانزا ,0,0.0,Unrelated,
آنفولانزا دروغ است !/ شایعه 0381,آنفلوانزا چه زمانی خطرناک می شود؟!,0,0.0,Unrelated,
آنفولانزا دروغ است !/ شایعه 0381,پیک حمله آنفولانزا تا دو هفته آینده کاهش می‌یابد ,0,0.0,Disagree,
آنفولانزا دروغ است !/ شایعه 0381,شایعه کاهش مصرف مرغ به علت شایعه آنفولانزای پرندگان دروغ است,0,0.0,Unrelated,
آنفولانزا دروغ است !/ شایعه 0381,هجوم مردم برای تزریق واکسن آنفولانزا/ پنجاه و ششمین نفر هم مرد!,0,0.0,Unrelated,
آنفولانزا دروغ است !/ شایعه 0381,معاون وزیر بهداشت ایران: موج آنفولانزا دو هفته دیگر ادامه دارد، احتمالا شدیدتر می‌شود,0,0.0,Discuss,
هرکس پایان صفر را خبر دهد بهشت بر او واجب میشود! / شایعه 0380,آیا هرکس پایان صفر را خبر دهد بهشت بر او واجب می‌شود,0,0.0,Discuss,
هرکس پایان صفر را خبر دهد بهشت بر او واجب میشود! / شایعه 0380,آیا خبر فرا رسیدن ماه ربیع و پایان ماه صفر مژده بهشت دارد؟!؟ ,0,0.0,Discuss,
نبش قبر و خارج کردن بقایای جسد فاطمه بنت نهبان، نوه امام کاظم(ع) ! / شایعه 0379,نبش قبر نوه امام‌موسی‌کاظم توسط داعش,0,0.0,Agree,
نبش قبر و خارج کردن بقایای جسد فاطمه بنت نهبان، نوه امام کاظم(ع) ! / شایعه 0379,نبش قبر نوه حضرت موسی کاظم(ع)توسط داعش,0,0.0,Agree,
نبش قبر و خارج کردن بقایای جسد فاطمه بنت نهبان، نوه امام کاظم(ع) ! / شایعه 0379,تکذیب کشف بقایای جنازه پهلوی اول در شهرری,0,0.0,Unrelated,
کشیدن بخیه کودک خمینی شهری با رضایت خانواده! / شایعه 0378,جزئیات حکم غیرقطعی پزشک و پرستار بیمارستان خمینی‌شهر که بخیه را از چانه کودک کشیدند,0,0.0,Unrelated,
کشیدن بخیه کودک خمینی شهری با رضایت خانواده! / شایعه 0378,زخم عمیق بی‌اعتمادی مردم به پزشکان سر باز کرد/ پرونده‌ای برای حادثه بیمارستان خمینی‌شهر,0,0.0,Unrelated,
آنفولانزای کرمان و درمان با لیمو و نمک! / شایعه 0377,آنفولانزای کرمان و درمان آن با مخلوط لیمو و نمک!,0,0.0,Agree,
آنفولانزای کرمان و درمان با لیمو و نمک! / شایعه 0377,درمان بیماری آنفولانزا با نسخه طب سنتی ,0,0.0,Unrelated,
آنفولانزای کرمان و درمان با لیمو و نمک! / شایعه 0377,گزارش وزیر بهداشت از سفر به کرمان و بیماران مبتلا آنفولانزا,0,0.0,Unrelated,
آنفولانزای کرمان و درمان با لیمو و نمک! / شایعه 0377,شیوع نوع جدید ویروس آنفلوانزا در کشور,0,0.0,Unrelated,
آنفولانزای کرمان و درمان با لیمو و نمک! / شایعه 0377,روند عفونت‌های تنفسی در کرمان چگونه است؟,0,0.0,Unrelated,
آنفولانزای کرمان و درمان با لیمو و نمک! / شایعه 0377,مردم ترسيده از آنفلوآنزا,0,0.0,Unrelated,
آنفولانزای کرمان و درمان با لیمو و نمک! / شایعه 0377,اپیدمی شایعات در کرمان/سودجویان بر سر سفره آنفلوانزا,0,0.0,Unrelated,
حمله تروریستی به کاروان زائران ایرانی اربعین! / شایعه 0374,آیا داعش به زائران ایرانی حمله کرد ؟ + فیلم,0,0.0,Discuss,
حمله تروریستی به کاروان زائران ایرانی اربعین! / شایعه 0374,آیا داعش به زائران ایرانی حمله کرد ؟,0,0.0,Discuss,
حمله تروریستی به کاروان زائران ایرانی اربعین! / شایعه 0374,روسیه حمله تروریست ها را به کاروان خودروهای خود در سوریه تکذیب کرد,0,0.0,Unrelated,
پاسخ مایکل به نامه رهبر ایران برای جوانان اروپا! / شایعه 0373,پاسخ مایکل به نامه رهبر ایران برای جوانان اروپا,0,0.0,Agree,
پاسخ مایکل به نامه رهبر ایران برای جوانان اروپا! / شایعه 0373,کارگردان مشهور آمریکایی: درخواست تجدیدنظر شخصی خودم را برای رهبر ایران ارسال کرده‌ام,0,0.0,Unrelated,
پاسخ مایکل به نامه رهبر ایران برای جوانان اروپا! / شایعه 0373,انتقاد طالب‌زاده از برخورد خصمانه وزارت خارجه با حاميان و انتشاردهندگان نامه رهبري در غرب,0,0.0,Unrelated,
پاسخ مایکل به نامه رهبر ایران برای جوانان اروپا! / شایعه 0373,اصلاح طلبان در انتظار دود سفید از دودکش اصلاحات,0,0.0,Unrelated,
پاسخ مایکل به نامه رهبر ایران برای جوانان اروپا! / شایعه 0373,مورینیو: VAR کپسول اشتباه است,0,0.0,Unrelated,
پاسخ مایکل به نامه رهبر ایران برای جوانان اروپا! / شایعه 0373,لابی‌های آمریکا برای همراهی جانسون با سیاست‌های ضد‌ایرانی ترامپ,0,0.0,Unrelated,
پاسخ مایکل به نامه رهبر ایران برای جوانان اروپا! / شایعه 0373,ظریف از روحانی خسته شده است ,0,0.0,Unrelated,
دستگیری اولین نیروی انتحاری داعش در مترو تهران! / شایعه 0372,دستگیری اولین نیروی انتحاری داعش در مترو تهران!,0,0.0,Agree,
دستگیری اولین نیروی انتحاری داعش در مترو تهران! / شایعه 0372,آخرین خبرها از حمله داعش به حرم مطهر امام خمینی(ره) ,0,0.0,Unrelated,
دستگیری اولین نیروی انتحاری داعش در مترو تهران! / شایعه 0372,چگونگی دستگیری عناصر داعش در تهران توسط وزارت اطلاعات,0,0.0,Agree,
دستگیری اولین نیروی انتحاری داعش در مترو تهران! / شایعه 0372,جیب بر حرفه‌ای در ایستگاه مترو دستگیر شدند ,0,0.0,Unrelated,
دستگیری اولین نیروی انتحاری داعش در مترو تهران! / شایعه 0372,مسئول خبرگزاری داعش دستگیر شد ,0,0.0,Unrelated,
دستگیری اولین نیروی انتحاری داعش در مترو تهران! / شایعه 0372,حملات تروریستی تهران,0,0.0,Unrelated,
دستگیری اولین نیروی انتحاری داعش در مترو تهران! / شایعه 0372,دستگیری 5 نفر از عوامل مرتبط با گروه تروریستی داعش در بندر جاسک ,0,0.0,Unrelated,
حمله تروریستی داعش به ایستگاه هلال احمر قم-تهران! / شایعه 0371,عاملان دستبرد به پایگاه هلال‌احمر دزد بودند نه داعشی,0,0.0,Discuss,
حمله تروریستی داعش به ایستگاه هلال احمر قم-تهران! / شایعه 0371,حمله داعش به ايستگاه هلال احمر در قم !,0,0.0,Agree,
حمله تروریستی داعش به ایستگاه هلال احمر قم-تهران! / شایعه 0371,اعضای گروهک تروریستی داعش، به یک ایستگاه هلال احمر در اتوبان قم- تهران حمله کردند,0,0.0,Agree,
